일자,smart_farm.insolation,smart_farm.out_tmperature,smart_farm.out_humidity,smart_farm.wind_speed,smart_farm.wind_direction,smart_farm.in_tmperature,smart_farm.in_humidity,smart_farm.shield_light_h,smart_farm.shield_tmperature_h,smart_farm.shield_energy_h,smart_farm.shield_energy_v,smart_farm.exhaust_fan,smart_farm.ceiling,smart_farm.floating_fan,smart_farm.fan_coil_b_site,smart_farm.ventilation_temperature_control,smart_farm.heating_temperature_set_up,smart_farm.heat_supply,5CM 정시 지중온도(°C),10CM 정시 지중온도(°C),20CM 정시 지중온도(°C),30CM 정시 지중온도(°C),0.5M 정시 지중온도(°C),1.0M 정시 지중온도(°C),10CM 정시 토양수분(%),20CM 정시 토양수분(%),30CM 정시 토양수분(%),50CM 정시 토양수분(%)
2022-01-19 4:00,-3.541666667,-8.858333333,65.98333333,0.126666667,334.75,13.86949153,71.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,23.4,-1.4,-0.5,-0.7,2.5,3.6,7.6,9.6,6.9,3.6,4.7
2022-01-19 5:00,-3.383333333,-9.451666667,69.3,0.0866666667,355.0,13.175,73.97833333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.03,21.9,-1.8,-0.7,-0.8,2.5,3.6,7.6,9.1,6.9,3.6,4.7
2022-01-19 6:00,-3.1,-9.515,74.16666667,0.14,352.4333333,12.61,76.22166667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.75,21.7,-2.2,-1.0,-1.0,2.5,3.6,7.6,8.9,6.9,3.6,4.7
2022-01-19 7:00,4.668333333,-9.495,71.31666667,0.205,329.0666667,12.2,77.85666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27.26833333,19.75,19.2,-2.5,-1.3,-1.1,2.4,3.6,7.6,8.6,6.9,3.6,4.7
2022-01-19 8:00,128.9466667,-8.055,72.5,0.175,277.3166667,12.56666667,79.01166667,11.0,9.016666667,0.0,0.0,0.0,0.0,1.0,1.0,27.0,20.66166667,15.0,-2.8,-1.6,-1.3,2.4,3.5,7.6,8.3,6.9,3.6,4.7
2022-01-19 9:00,281.3833333,-4.693333333,61.35,0.453333333,95.06666667,16.47,77.61666667,100.0,97.51666667,0.6,31.85,0.0,0.0,1.0,1.0,27.0,20.06666667,16.2,-2.6,-1.7,-1.2,2.4,3.6,7.6,8.1,6.8,3.6,4.7
2022-01-19 10:00,414.2666667,-0.946666667,45.35,0.341666667,108.9666667,21.41833333,75.7,100.0,100.0,59.45,100.0,0.0,0.0,1.0,0.95,27.57333333,20.0,13.1,-1.6,-1.1,-1.0,2.3,3.6,7.6,8.2,6.8,3.6,4.7
2022-01-19 11:00,527.7333333,2.013333333,32.65,0.56,106.6833333,25.40166667,76.05333333,100.0,100.0,100.0,100.0,0.133333333,0.9,0.8,0.916666667,30.0,20.0,12.0,-0.6,-0.4,-0.7,2.3,3.6,7.6,8.5,6.9,3.6,4.7
2022-01-19 12:00,575.0666667,3.76,28.53333333,0.725,174.3666667,26.98166667,70.69666667,100.0,100.0,100.0,100.0,0.533333333,3.566666667,0.933333333,0.116666667,30.0,20.0,12.0,0.0,0.0,-0.4,2.3,3.6,7.6,9.0,6.9,3.6,4.7
2022-01-19 13:00,555.6,4.856666667,26.23333333,1.525,152.55,26.85833333,72.72333333,100.0,100.0,100.0,100.0,0.4,2.55,1.0,0.7,30.0,20.0,12.0,0.5,0.5,-0.1,2.3,3.6,7.6,9.4,6.9,3.6,4.7
2022-01-19 14:00,466.0,5.77,24.56666667,2.133333333,136.75,26.75166667,72.36166667,100.0,100.0,100.0,100.0,0.333333333,1.783333333,1.0,0.45,30.0,20.0,12.0,0.8,0.8,0.1,2.3,3.7,7.7,9.8,6.9,3.6,4.7
2022-01-19 15:00,332.85,6.235,23.68333333,2.03,148.7333333,25.68666667,75.675,100.0,100.0,100.0,100.0,0.166666667,0.0833333333,0.683333333,0.95,30.0,20.0,12.0,1.2,1.0,0.2,2.2,3.7,7.7,10.0,6.9,3.6,4.7
2022-01-19 16:00,147.2616667,6.543333333,25.4,1.128333333,158.5333333,22.21166667,81.41833333,100.0,100.0,27.96666667,68.76666667,0.0,0.0,0.683333333,0.7,30.0,20.0,14.2,1.3,1.0,0.1,2.3,3.6,7.6,10.2,6.9,3.6,4.7
2022-01-19 17:00,9.255,5.226666667,29.96666667,0.598333333,158.7333333,19.35833333,82.505,48.6,100.0,0.0,0.0,0.0,0.0,1.0,0.716666667,27.57166667,19.29333333,28.8,1.0,0.8,0.0,2.3,3.6,7.6,10.3,6.9,3.6,4.7
2022-01-19 18:00,-3.565,4.133333333,35.65,0.271666667,169.0333333,17.69,79.65666667,0.0,78.03333333,0.0,0.0,0.0,0.0,1.0,0.333333333,27.81833333,17.34166667,15.0,0.6,0.5,-0.3,2.2,3.6,7.6,10.3,6.9,3.6,4.7
2022-01-19 19:00,-2.681666667,3.49,40.9,1.011666667,266.3333333,15.87288136,80.75932203,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13559322,28.0,15.47068966,10.3,0.5,0.4,-0.3,2.2,3.6,7.6,10.3,6.9,3.6,4.7
2022-01-19 20:00,-1.656666667,4.003333333,55.36666667,3.028333333,288.7166667,15.445,79.47166667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.383333333,28.0,15.11864407,20.2,0.7,0.5,-0.2,2.2,3.6,7.6,10.3,6.9,3.6,4.7
2022-01-19 21:00,-1.816666667,3.121666667,53.01666667,3.278333333,291.6,16.68666667,75.02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.666666667,28.0,16.68333333,28.5,0.7,0.6,-0.2,2.2,3.6,7.6,10.4,6.9,3.6,4.7
2022-01-19 22:00,-2.7,2.276666667,52.85,2.713333333,306.5833333,17.98666667,68.32,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.883333333,28.0,17.975,27.1,0.6,0.5,-0.2,2.2,3.6,7.6,10.4,6.9,3.6,4.7
2022-01-19 23:00,-2.47,1.525,51.61666667,3.946666667,308.8333333,18.11,66.52666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,36.1,0.5,0.5,-0.3,2.2,3.6,7.6,10.4,6.9,3.6,4.7
2022-01-20 0:00,-2.59,0.553333333,49.75,3.715,303.55,18.30333333,64.63166667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,31.1,0.45,0.45,-0.35,2.2,3.55,7.6,10.4,6.9,3.6,4.7
2022-01-20 1:00,-2.826666667,-0.33,50.2,3.751666667,302.0166667,18.16833333,64.22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,30.0,0.4,0.4,-0.4,2.2,3.5,7.6,10.4,6.9,3.6,4.7
2022-01-20 2:00,-3.023333333,-1.096666667,50.28333333,2.85,301.2833333,17.84166667,64.835,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,1.5,0.3,0.4,-0.4,2.2,3.6,7.6,10.4,6.9,3.6,4.7
2022-01-20 3:00,-3.306666667,-1.91,51.9,1.566666667,298.0666667,17.545,65.13166667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,27.1,0.3,0.4,-0.4,2.2,3.5,7.6,10.4,6.9,3.6,4.7
2022-01-20 4:00,-3.463333333,-2.548333333,54.18333333,0.841666667,294.75,17.265,65.845,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,30.0,0.3,0.3,-0.5,2.2,3.5,7.6,10.4,6.9,3.6,4.7
2022-01-20 5:00,-3.338333333,-3.116666667,54.15,0.73,308.8166667,16.915,67.64333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.03,28.0,0.2,0.2,-0.6,2.2,3.5,7.6,10.4,6.9,3.6,4.7
2022-01-20 6:00,-3.441666667,-3.533333333,54.1,0.88,306.6,16.57666667,69.44833333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.75,23.2,0.1,0.2,-0.6,2.2,3.5,7.6,10.3,6.9,3.6,4.7
2022-01-20 7:00,4.426666667,-3.975,54.98333333,1.031666667,297.4833333,16.21166667,71.88333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27.26,19.75,25.6,-0.1,0.0,-0.6,2.2,3.5,7.6,10.3,6.9,3.6,4.7
2022-01-20 8:00,131.83,-3.64,54.21666667,1.006666667,301.8833333,16.66,74.51,11.46666667,9.633333333,0.0,0.0,0.0,0.0,1.0,1.0,27.0,20.66,28.2,-0.5,-0.1,-0.7,2.2,3.5,7.6,9.9,6.9,3.6,4.7
2022-01-20 9:00,314.95,-1.833333333,47.73333333,1.475,294.5333333,19.975,76.725,100.0,98.08333333,1.633333333,72.45,0.0,0.0,1.0,0.5,27.0,20.06666667,16.8,-0.5,-0.1,-0.6,2.2,3.5,7.6,9.8,6.9,3.6,4.7
2022-01-20 10:00,473.2,0.431666667,41.9,1.923333333,184.3166667,22.76833333,77.735,100.0,100.0,80.68333333,100.0,0.0,0.0,0.883333333,1.0,27.59333333,20.0,0.0,-0.1,0.1,-0.3,2.2,3.5,7.5,10.3,6.9,3.6,4.7
2022-01-20 11:00,577.2666667,1.69,39.4,1.743333333,189.6333333,26.26833333,75.09333333,100.0,100.0,100.0,100.0,0.166666667,3.333333333,0.65,0.65,30.0,20.0,0.0,0.2,0.4,-0.1,2.2,3.5,7.5,10.4,6.9,3.6,4.7
2022-01-20 12:00,610.6666667,3.165,35.96666667,1.218333333,194.3333333,26.96666667,69.39666667,100.0,100.0,100.0,100.0,0.5,3.8,0.733333333,0.0,30.0,20.0,0.0,0.5,0.5,0.0,2.2,3.5,7.6,10.4,6.9,3.6,4.7
2022-01-20 13:00,588.6666667,4.068333333,33.01666667,1.36,210.4333333,26.99333333,69.69666667,100.0,100.0,100.0,100.0,0.333333333,5.116666667,0.85,0.0166666667,30.0,20.0,0.0,0.8,0.8,0.2,2.2,3.5,7.6,10.4,6.9,3.6,4.7
2022-01-20 14:00,497.9333333,4.995,30.0,1.228333333,174.8166667,26.92166667,69.44166667,100.0,100.0,100.0,100.0,0.566666667,3.483333333,0.733333333,0.0,30.0,20.0,0.0,1.3,1.1,0.4,2.2,3.5,7.6,10.4,6.9,3.6,4.7
2022-01-20 15:00,350.2333333,5.593333333,27.78333333,0.983333333,124.85,26.135,79.83666667,100.0,100.0,100.0,100.0,0.0,0.1,0.8,0.8,30.0,20.0,0.0,2.0,1.6,0.5,2.2,3.5,7.5,10.4,6.9,3.6,4.7
2022-01-20 16:00,173.0833333,5.501666667,26.55,0.971666667,87.0,22.565,87.24,100.0,100.0,29.83333333,70.5,0.0,0.0,1.0,0.683333333,30.0,20.0,0.0,2.5,1.8,0.6,2.2,3.6,7.6,10.5,6.9,3.6,4.7
2022-01-20 17:00,14.55,4.343333333,27.7,0.753333333,55.98333333,19.335,88.04,53.75,100.0,0.0,0.0,0.0,0.0,0.95,0.75,27.62333333,19.34666667,31.6,2.0,1.4,0.3,2.3,3.6,7.5,10.5,6.9,3.6,4.7
2022-01-20 18:00,-4.196666667,2.545,32.33333333,0.468333333,125.2666667,17.51666667,86.46166667,0.0,79.9,0.0,0.0,0.0,0.0,1.0,0.683333333,27.80166667,17.38333333,27.6,0.4,0.6,-0.1,2.2,3.5,7.5,10.6,6.9,3.6,4.7
2022-01-20 19:00,-3.816666667,0.563333333,39.35,0.716666667,291.0666667,15.64666667,85.265,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.566666667,28.0,15.47833333,22.7,0.1,0.4,-0.4,2.2,3.5,7.5,10.6,6.9,3.6,4.7
2022-01-20 20:00,-4.315,-1.691666667,48.86666667,0.571666667,163.7666667,15.16666667,81.59333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.733333333,28.0,15.105,31.7,0.3,0.3,-0.5,2.2,3.5,7.5,10.6,6.9,3.6,4.7
2022-01-20 21:00,-3.831666667,-2.661666667,51.68333333,0.341666667,264.2333333,16.05833333,76.67666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,16.65,38.3,0.2,0.2,-0.5,2.3,3.5,7.5,10.5,6.9,3.6,4.7
2022-01-20 22:00,-3.646666667,-3.368333333,54.7,0.0966666667,207.9666667,16.86166667,72.40333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,17.97,25.2,0.2,0.2,-0.5,2.2,3.5,7.5,10.5,6.9,3.6,4.7
2022-01-20 23:00,-3.825,-4.195,59.4,0.12,176.1333333,16.89666667,69.92333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,25.9,0.1,0.2,-0.6,2.2,3.4,7.5,10.4,6.9,3.6,4.7
2022-01-21 0:00,-3.671666667,-4.998333333,64.38333333,0.148333333,135.1166667,16.855,68.03333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,30.0,0.0,0.1,-0.6,2.2,3.4,7.5,10.3,6.9,3.6,4.7
2022-01-21 1:00,-3.768333333,-5.853333333,66.68333333,0.0483333333,86.0,16.6,67.30166667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,30.0,-0.3,0.0,-0.6,2.2,3.4,7.5,10.2,6.9,3.6,4.7
2022-01-21 2:00,-3.656666667,-6.34,68.1,0.196666667,81.1,16.34666667,67.57833333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,30.0,-0.6,-0.1,-0.7,2.2,3.4,7.5,9.8,6.9,3.6,4.7
2022-01-21 3:00,-3.78,-7.061666667,70.31666667,0.203333333,71.76666667,16.03166667,68.08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,30.0,-1.0,-0.3,-0.7,2.3,3.4,7.5,9.4,6.9,3.6,4.7
2022-01-21 4:00,-3.866666667,-7.516666667,72.65,0.106666667,53.88333333,15.71186441,68.93559322,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,29.9,-1.4,-0.5,-0.8,2.3,3.4,7.5,9.1,6.9,3.6,4.7
2022-01-21 5:00,-3.801666667,-7.995,73.93333333,0.0466666667,53.0,15.31,70.57666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.035,29.9,-1.8,-0.7,-0.9,2.3,3.4,7.5,8.9,6.8,3.6,4.7
2022-01-21 6:00,-3.488333333,-8.186666667,78.66666667,0.1,52.25,15.03,71.85166667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.76666667,30.0,-2.1,-1.0,-1.0,2.3,3.4,7.5,8.6,6.8,3.6,4.7
2022-01-21 7:00,4.515,-8.23,75.9,0.396666667,294.0666667,14.69833333,73.75833333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27.24833333,19.76666667,30.0,-2.5,-1.3,-1.1,2.2,3.4,7.5,8.4,6.8,3.6,4.7
2022-01-21 8:00,138.0383333,-6.56,74.31666667,0.126666667,326.0,15.16333333,76.92333333,12.48333333,10.31666667,0.0,0.0,0.0,0.0,1.0,1.0,27.0,20.665,25.4,-2.7,-1.6,-1.3,2.2,3.3,7.5,8.2,6.8,3.6,4.7
2022-01-21 9:00,313.3166667,-3.273333333,64.43333333,0.371666667,47.71666667,19.03,77.23833333,100.0,98.4,0.866666667,66.9,0.0,0.0,1.0,0.7,27.0,20.05833333,14.3,-2.4,-1.6,-1.2,2.2,3.4,7.4,8.0,6.8,3.6,4.7
2022-01-21 10:00,456.5666667,0.261666667,47.31666667,0.88,53.61666667,22.57166667,78.235,100.0,100.0,69.96666667,100.0,0.0,0.0,0.866666667,0.983333333,27.625,20.0,23.3,-1.3,-0.9,-0.8,2.2,3.4,7.4,8.3,6.8,3.6,4.7
2022-01-21 11:00,571.0666667,3.028333333,36.1,1.146666667,146.0166667,26.36333333,75.20666667,100.0,100.0,100.0,100.0,0.166666667,6.583333333,0.9,0.666666667,30.0,20.0,24.0,-0.4,-0.3,-0.5,2.2,3.4,7.4,8.8,6.8,3.6,4.7
2022-01-21 12:00,621.2,5.128333333,33.01666667,0.871666667,152.8333333,27.14333333,68.51333333,100.0,100.0,100.0,100.0,0.516666667,9.983333333,0.766666667,0.0333333333,30.0,20.0,24.0,0.3,0.2,-0.2,2.2,3.5,7.5,9.4,6.8,3.6,4.7
2022-01-21 13:00,591.8,6.376666667,35.0,1.008333333,208.3666667,27.04833333,67.345,100.0,100.0,100.0,100.0,0.5,18.33333333,0.783333333,0.0,30.0,20.0,24.0,0.7,0.7,0.0,2.2,3.4,7.5,9.8,6.8,3.6,4.7
2022-01-21 14:00,385.0,6.971666667,32.65,1.085,148.4666667,26.45666667,71.79166667,100.0,100.0,100.0,100.0,0.166666667,0.65,0.416666667,0.0666666667,30.0,20.0,24.0,1.1,0.9,0.2,2.2,3.5,7.5,9.9,6.8,3.6,4.7
2022-01-21 15:00,288.7166667,7.453333333,30.01666667,0.641666667,113.4,26.00166667,76.88666667,100.0,100.0,100.0,100.0,0.0,0.0833333333,0.483333333,0.9,30.0,20.0,24.0,1.4,1.0,0.2,2.1,3.5,7.5,10.1,6.8,3.6,4.7
2022-01-21 16:00,169.05,7.938333333,33.61666667,0.336666667,138.8666667,23.38833333,82.59,100.0,100.0,31.26666667,72.0,0.0,0.0,0.766666667,0.7,30.0,20.0,24.0,1.8,1.2,0.2,2.2,3.5,7.4,10.1,6.8,3.6,4.7
2022-01-21 17:00,19.49,6.775,36.86666667,0.175,110.5333333,19.69,84.45,66.48333333,100.0,0.0,0.0,0.0,0.0,0.8,0.45,27.66666667,19.34666667,32.1,1.7,1.1,0.1,2.1,3.4,7.4,10.2,6.8,3.6,4.7
2022-01-21 18:00,-3.938333333,4.35,43.56666667,0.278333333,295.65,17.64666667,80.64666667,0.0,81.26666667,0.0,0.0,0.0,0.0,1.0,0.466666667,27.78666667,17.39333333,20.6,0.5,0.5,-0.3,2.1,3.4,7.5,10.3,6.8,3.6,4.7
2022-01-21 19:00,-3.828333333,1.846666667,51.1,0.345,329.0833333,15.79,78.445,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.383333333,28.0,15.5,19.3,0.3,0.4,-0.4,2.1,3.4,7.4,10.3,6.8,3.6,4.7
2022-01-21 20:00,-3.943333333,-0.281666667,55.65,0.385,128.1,15.20333333,75.96333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.65,28.0,15.095,24.2,0.1,0.3,-0.5,2.1,3.4,7.5,10.3,6.8,3.6,4.7
2022-01-21 21:00,-3.886666667,-1.61,60.8,0.37,27.81666667,16.45166667,70.34666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,16.61666667,37.8,0.2,0.3,-0.6,2.1,3.4,7.4,10.3,6.8,3.6,4.7
2022-01-21 22:00,-3.713333333,-2.591666667,64.8,0.236666667,26.0,17.38166667,67.35166667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,17.96333333,33.0,0.2,0.2,-0.6,2.1,3.4,7.4,10.2,6.8,3.6,4.7
2022-01-21 23:00,-3.575,-3.481666667,69.5,0.358333333,53.26666667,17.75,65.55166667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,30.0,0.1,0.2,-0.6,2.1,3.4,7.5,10.1,6.8,3.6,4.7
2022-01-22 0:00,-3.573333333,-3.853333333,70.76666667,0.136666667,182.4333333,17.68666667,65.48666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,29.8,0.0,0.15000000000000002,-0.6,2.1,3.3499999999999996,7.45,9.899999999999999,6.8,3.6,4.7
2022-01-22 1:00,-3.161666667,-4.288333333,72.83333333,0.135,21.0,17.63333333,66.87333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,28.9,-0.1,0.1,-0.6,2.1,3.3,7.4,9.7,6.8,3.6,4.7
2022-01-22 2:00,-3.005,-3.895,72.63333333,0.16,141.0,17.87166667,67.765,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,29.5,-0.2,0.1,-0.6,2.1,3.3,7.4,9.6,6.8,3.6,4.7
2022-01-22 3:00,-2.893333333,-3.875,73.73333333,0.333333333,112.0666667,17.89166667,68.56,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,30.0,-0.2,0.1,-0.5,2.1,3.3,7.4,9.5,6.8,3.6,4.7
2022-01-22 4:00,-2.735,-3.365,72.45,0.358333333,100.2833333,17.965,70.10666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,29.2,-0.4,0.0,-0.6,2.1,3.3,7.4,9.4,6.8,3.6,4.7
2022-01-22 5:00,-3.543333333,-3.743333333,74.7,0.316666667,44.1,17.61666667,70.97333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.035,28.6,-0.6,-0.1,-0.6,2.1,3.3,7.4,9.4,6.8,3.6,4.7
2022-01-22 6:00,-3.075,-4.173333333,76.78333333,0.31,180.3666667,17.10833333,72.63666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.76666667,29.8,-0.9,-0.3,-0.7,2.1,3.3,7.4,9.3,6.8,3.6,4.7
2022-01-22 7:00,5.871666667,-4.346666667,78.16666667,0.453333333,173.55,16.99166667,74.65,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27.24,19.76666667,29.2,-1.2,-0.5,-0.8,2.1,3.3,7.4,9.1,6.8,3.6,4.7
2022-01-22 8:00,98.30666667,-3.248333333,73.35,0.241666667,34.28333333,17.54333333,77.42,12.01666667,11.7,0.0,0.0,0.0,0.0,1.0,1.0,27.0,20.65666667,23.9,-1.4,-0.6,-0.8,2.1,3.3,7.4,8.9,6.8,3.6,4.7
2022-01-22 9:00,160.4666667,-1.386666667,68.48333333,0.295,102.5,19.73666667,80.35,100.0,99.1,1.0,74.56666667,0.0,0.0,1.0,0.883333333,27.0,20.05166667,18.4,-1.0,-0.5,-0.7,2.1,3.3,7.4,9.0,6.8,3.6,4.7
2022-01-22 10:00,295.5166667,1.286666667,59.08333333,0.43,145.9166667,21.81833333,79.91,100.0,100.0,64.38333333,100.0,0.0,0.0,0.966666667,1.0,27.65333333,20.0,7.5,-0.2,-0.1,-0.4,2.1,3.3,7.4,9.3,6.8,3.6,4.7
2022-01-22 11:00,434.1,5.44,47.45,0.39,191.7666667,26.45166667,76.99666667,100.0,100.0,100.0,100.0,0.166666667,2.35,0.883333333,0.816666667,30.0,20.0,0.0,0.2,0.2,-0.3,2.2,3.4,7.4,9.6,6.8,3.6,4.7
2022-01-22 12:00,466.6333333,7.918333333,45.36666667,0.861666667,102.6833333,27.045,74.27,100.0,100.0,100.0,100.0,0.333333333,7.833333333,0.9,0.483333333,30.0,20.0,0.0,0.5,0.4,-0.1,2.1,3.4,7.4,9.9,6.8,3.6,4.7
2022-01-22 13:00,410.4166667,9.958333333,45.9,0.738333333,224.7,26.64666667,73.00333333,100.0,100.0,100.0,100.0,0.333333333,8.65,0.8,0.366666667,30.0,20.0,0.0,1.0,0.8,0.1,2.1,3.4,7.4,10.0,6.8,3.6,4.7
2022-01-22 14:00,282.2,10.695,44.01666667,0.708333333,193.1166667,27.01166667,79.36666667,100.0,100.0,100.0,100.0,0.0,9.633333333,0.85,1.0,30.0,20.0,0.0,1.3,0.9,0.2,2.1,3.4,7.4,10.1,6.8,3.6,4.7
2022-01-22 15:00,275.4833333,11.165,43.31666667,0.636666667,221.7333333,26.34166667,79.42333333,100.0,100.0,100.0,100.0,0.166666667,3.133333333,1.0,0.966666667,30.0,20.0,0.0,2.2,1.3,0.3,2.1,3.4,7.4,10.1,6.8,3.6,4.7
2022-01-22 16:00,147.425,11.39,42.5,0.481666667,198.65,24.285,83.71666667,100.0,100.0,33.1,73.83333333,0.0,0.0,1.0,0.716666667,30.0,20.0,0.0,3.1,1.7,0.4,2.1,3.4,7.4,10.2,6.8,3.6,4.7
2022-01-22 17:00,14.11833333,10.43833333,44.98333333,0.201666667,196.4,20.99,86.58666667,48.86666667,100.0,0.0,0.0,0.0,0.0,0.983333333,0.0,27.72166667,19.39333333,0.0,3.0,1.8,0.4,2.1,3.4,7.4,10.3,6.8,3.6,4.7
2022-01-22 18:00,-2.936666667,8.558333333,51.46666667,0.111666667,121.2333333,17.78,84.91833333,0.0,93.41666667,0.0,0.0,0.0,0.0,1.0,0.0,27.76833333,17.45,15.0,1.7,1.2,0.1,2.1,3.4,7.4,10.3,6.8,3.6,4.7
2022-01-22 19:00,-3.51,6.723333333,58.28333333,0.255,89.68333333,16.04333333,84.8,0.0,0.683333333,0.0,0.0,0.0,0.0,1.0,0.0,28.0,15.525,4.4,1.2,0.8,0.0,2.1,3.4,7.4,10.3,6.8,3.6,4.7
2022-01-22 20:00,-3.015,4.986666667,63.35,0.12,308.3666667,15.365,82.78166667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.35,28.0,15.085,25.1,0.5,0.5,-0.2,2.1,3.4,7.4,10.4,6.8,3.6,4.7
2022-01-22 21:00,-2.57,3.518333333,67.76666667,0.0933333333,343.9333333,16.70166667,79.15833333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.65,28.0,16.58333333,26.6,0.3,0.4,-0.3,2.1,3.3,7.4,10.4,6.8,3.6,4.7
2022-01-22 22:00,-2.688333333,3.526666667,68.66666667,0.191666667,225.5333333,18.105,77.03166667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.616666667,28.0,17.95666667,24.2,0.4,0.4,-0.3,2.1,3.4,7.3,10.4,6.8,3.6,4.7
2022-01-22 23:00,-2.765,3.255,69.56666667,0.161666667,24.0,18.18666667,75.295,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.583333333,28.0,18.0,23.3,0.4,0.5,-0.3,2.1,3.4,7.3,10.4,6.8,3.6,4.7
2022-01-23 0:00,-2.73,2.93,71.73333333,0.263333333,100.5,18.2,74.875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.616666667,28.0,18.0,24.7,0.4,0.5,-0.3,2.1,3.4,7.3,10.4,6.8,3.6,4.7
2022-01-23 1:00,-2.858333333,2.41,73.05,0.198333333,310.1666667,18.08,75.08333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.716666667,28.0,18.0,26.7,0.4,0.4,-0.3,2.1,3.3,7.3,10.4,6.8,3.6,4.7
2022-01-23 2:00,-2.76,2.203333333,75.26666667,0.0466666667,334.0,18.145,74.95333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.616666667,28.0,18.0,24.6,0.4,0.4,-0.3,2.1,3.4,7.3,10.4,6.8,3.6,4.7
2022-01-23 3:00,-2.615,2.31,75.75,0.075,333.8833333,18.08333333,76.16666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.616666667,28.0,18.0,26.1,0.4,0.5,-0.2,2.2,3.3,7.3,10.5,6.8,3.6,4.7
2022-01-23 4:00,-2.98,2.135,75.15,0.18,273.9,18.09482759,76.91724138,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.637931034,28.0,18.0,21.8,0.4,0.4,-0.3,2.2,3.4,7.3,10.5,6.8,3.6,4.7
2022-01-23 5:00,-2.46,1.841666667,78.03333333,0.155,345.9833333,18.11166667,77.60333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.683333333,28.0,18.04,25.9,0.4,0.4,-0.3,2.1,3.3,7.4,10.5,6.8,3.6,4.7
2022-01-23 6:00,-2.685,2.15,75.65,0.205,340.5333333,18.75666667,78.25333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.78333333,35.5,0.5,0.5,-0.3,2.1,3.3,7.3,10.5,6.8,3.6,4.7
