일자,10CM 정시 토양수분(%),20CM 정시 토양수분(%),30CM 정시 토양수분(%),50CM 정시 토양수분(%),smart_farm.shield_light_h,smart_farm.shield_tmperature_h,smart_farm.shield_energy_h,smart_farm.shield_energy_v,smart_farm.exhaust_fan,smart_farm.ceiling,smart_farm.floating_fan,smart_farm.fan_coil_b_site,smart_farm.ventilation_temperature_control,smart_farm.heating_temperature_set_up,smart_farm.heat_supply
2022-01-20 16:00,13.11818182,16.21818182,18.64545455,20.56363636,100.0,100.0,29.83333333,70.5,0.0,0.0,1.0,0.683333333,30.0,20.0,0.0
2022-01-20 17:00,13.16363636,16.24545455,18.65454545,20.56363636,53.75,100.0,0.0,0.0,0.0,0.0,0.95,0.75,27.62333333,19.34666667,31.6
2022-01-20 18:00,13.06363636,16.28181818,18.64545455,20.56363636,0.0,79.9,0.0,0.0,0.0,0.0,1.0,0.683333333,27.80166667,17.38333333,27.6
2022-01-20 19:00,12.96363636,16.32727273,18.65454545,20.55454545,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.566666667,28.0,15.47833333,22.7
2022-01-20 20:00,12.84545455,16.37272727,18.68181818,20.55454545,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.733333333,28.0,15.105,31.7
2022-01-20 21:00,12.74545455,16.4,18.7,20.53636364,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,16.65,38.3
2022-01-20 22:00,12.62727273,16.41818182,18.71818182,20.54545455,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,17.97,25.2
2022-01-20 23:00,12.47272727,16.40909091,18.70909091,20.54545455,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,25.9
2022-01-21 0:00,12.33636364,16.4,18.7,20.56363636,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,30.0
2022-01-21 1:00,12.22727273,16.37272727,18.7,20.65454545,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,30.0
2022-01-21 2:00,12.10909091,16.3,18.7,20.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,30.0
2022-01-21 3:00,11.98181818,16.2,18.7,20.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,30.0
2022-01-21 4:00,11.87272727,16.11818182,18.68181818,20.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,29.9
2022-01-21 5:00,11.78181818,16.00909091,18.65454545,20.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.035,29.9
2022-01-21 6:00,11.70909091,15.93636364,18.64545455,20.59090909,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.76666667,30.0
2022-01-21 7:00,11.61818182,15.82727273,18.62727273,20.59090909,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27.24833333,19.76666667,30.0
2022-01-21 8:00,11.52727273,15.75454545,18.58181818,20.59090909,12.48333333,10.31666667,0.0,0.0,0.0,0.0,1.0,1.0,27.0,20.665,25.4
2022-01-21 9:00,11.5,15.66363636,18.56363636,20.58181818,100.0,98.4,0.866666667,66.9,0.0,0.0,1.0,0.7,27.0,20.05833333,14.3
2022-01-21 10:00,11.6,15.6,18.53636364,20.56363636,100.0,100.0,69.96666667,100.0,0.0,0.0,0.866666667,0.983333333,27.625,20.0,23.3
2022-01-21 11:00,11.47272727,15.29090909,18.35454545,19.88181818,100.0,100.0,100.0,100.0,0.166666667,6.583333333,0.9,0.666666667,30.0,20.0,24.0
2022-01-21 12:00,12.08181818,15.6,18.5,20.53636364,100.0,100.0,100.0,100.0,0.516666667,9.983333333,0.766666667,0.0333333333,30.0,20.0,24.0
2022-01-21 13:00,12.38181818,15.62727273,18.48181818,20.52727273,100.0,100.0,100.0,100.0,0.5,18.33333333,0.783333333,0.0,30.0,20.0,24.0
2022-01-21 14:00,12.58181818,15.7,18.48181818,20.52727273,100.0,100.0,100.0,100.0,0.166666667,0.65,0.416666667,0.0666666667,30.0,20.0,24.0
2022-01-21 15:00,12.77272727,15.74545455,18.48181818,20.49090909,100.0,100.0,100.0,100.0,0.0,0.0833333333,0.483333333,0.9,30.0,20.0,24.0
2022-01-21 16:00,12.90909091,15.83636364,18.49090909,20.48181818,100.0,100.0,31.26666667,72.0,0.0,0.0,0.766666667,0.7,30.0,20.0,24.0
2022-01-21 17:00,12.98181818,15.9,18.49090909,20.48181818,66.48333333,100.0,0.0,0.0,0.0,0.0,0.8,0.45,27.66666667,19.34666667,32.1
2022-01-21 18:00,12.95454545,15.93636364,18.49090909,20.47272727,0.0,81.26666667,0.0,0.0,0.0,0.0,1.0,0.466666667,27.78666667,17.39333333,20.6
2022-01-21 19:00,12.88181818,16.00909091,18.5,20.47272727,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.383333333,28.0,15.5,19.3
2022-01-21 20:00,12.75454545,16.04545455,18.5,20.47272727,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.65,28.0,15.095,24.2
2022-01-21 21:00,12.68181818,16.06363636,18.5,20.47272727,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,16.61666667,37.8
2022-01-21 22:00,12.58181818,16.09090909,18.50909091,20.47272727,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,17.96333333,33.0
2022-01-21 23:00,12.46363636,16.1,18.50909091,20.48181818,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,30.0
2022-01-22 0:00,12.36363636,16.1,18.51818182,20.48181818,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,29.8
2022-01-22 1:00,12.26363636,16.1,18.52727273,20.48181818,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,28.9
2022-01-22 2:00,12.20909091,16.08181818,18.52727273,20.47272727,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,29.5
2022-01-22 3:00,12.18181818,16.06363636,18.51818182,20.48181818,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,30.0
2022-01-22 4:00,12.14545455,16.03636364,18.51818182,20.47272727,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,29.2
2022-01-22 5:00,12.11818182,15.99090909,18.52727273,20.47272727,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.035,28.6
2022-01-22 6:00,12.11818182,15.95454545,18.52727273,20.47272727,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.76666667,29.8
2022-01-22 7:00,12.08181818,15.92727273,18.52727273,20.47272727,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27.24,19.76666667,29.2
2022-01-22 8:00,12.09090909,15.91818182,18.50909091,20.46363636,12.01666667,11.7,0.0,0.0,0.0,0.0,1.0,1.0,27.0,20.65666667,23.9
2022-01-22 9:00,12.11818182,15.9,18.48181818,20.46363636,100.0,99.1,1.0,74.56666667,0.0,0.0,1.0,0.883333333,27.0,20.05166667,18.4
2022-01-22 10:00,12.19090909,15.9,18.48181818,20.45454545,100.0,100.0,64.38333333,100.0,0.0,0.0,0.966666667,1.0,27.65333333,20.0,7.5
2022-01-22 11:00,12.35454545,15.91818182,18.47272727,20.45454545,100.0,100.0,100.0,100.0,0.166666667,2.35,0.883333333,0.816666667,30.0,20.0,0.0
2022-01-22 12:00,12.52727273,15.94545455,18.47272727,20.44545455,100.0,100.0,100.0,100.0,0.333333333,7.833333333,0.9,0.483333333,30.0,20.0,0.0
2022-01-22 13:00,12.67272727,15.97272727,18.47272727,20.44545455,100.0,100.0,100.0,100.0,0.333333333,8.65,0.8,0.366666667,30.0,20.0,0.0
2022-01-22 14:00,12.85454545,16.05454545,18.55454545,20.5,100.0,100.0,100.0,100.0,0.0,9.633333333,0.85,1.0,30.0,20.0,0.0
2022-01-22 15:00,12.99090909,16.11818182,18.49090909,20.42727273,100.0,100.0,100.0,100.0,0.166666667,3.133333333,1.0,0.966666667,30.0,20.0,0.0
2022-01-22 16:00,13.08181818,16.16363636,18.46363636,20.42727273,100.0,100.0,33.1,73.83333333,0.0,0.0,1.0,0.716666667,30.0,20.0,0.0
2022-01-22 17:00,13.14545455,16.22727273,18.49090909,20.40909091,48.86666667,100.0,0.0,0.0,0.0,0.0,0.983333333,0.0,27.72166667,19.39333333,0.0
2022-01-22 18:00,13.18181818,16.27272727,18.45454545,20.40909091,0.0,93.41666667,0.0,0.0,0.0,0.0,1.0,0.0,27.76833333,17.45,15.0
2022-01-22 19:00,13.19090909,16.31818182,18.45454545,20.41818182,0.0,0.683333333,0.0,0.0,0.0,0.0,1.0,0.0,28.0,15.525,4.4
2022-01-22 20:00,13.18181818,16.33636364,18.45454545,20.40909091,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.35,28.0,15.085,25.1
2022-01-22 21:00,13.17272727,16.39090909,18.45454545,20.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.65,28.0,16.58333333,26.6
2022-01-22 22:00,13.2,16.44545455,18.46363636,20.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.616666667,28.0,17.95666667,24.2
2022-01-22 23:00,13.28181818,16.40909091,18.47272727,20.41818182,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.583333333,28.0,18.0,23.3
2022-01-23 0:00,13.38181818,16.44545455,18.48181818,20.41818182,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.616666667,28.0,18.0,24.7
2022-01-23 1:00,13.45454545,16.45454545,18.48181818,20.41818182,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.716666667,28.0,18.0,26.7
2022-01-23 2:00,13.59090909,16.45454545,18.49090909,20.41818182,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.616666667,28.0,18.0,24.6
2022-01-23 3:00,13.62727273,16.50909091,18.49090909,20.41818182,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.616666667,28.0,18.0,26.1
2022-01-23 4:00,13.62727273,16.54545455,18.5,20.42727273,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.633333333,28.0,18.0,21.8
2022-01-23 5:00,13.66363636,16.57272727,18.5,20.42727273,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.683333333,28.0,18.04,25.9
2022-01-23 6:00,13.71818182,16.66363636,18.51818182,20.41818182,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.78333333,35.5
2022-01-23 7:00,13.78181818,16.74545455,18.51818182,20.41818182,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27.23333333,19.78333333,27.2
2022-01-23 8:00,13.76363636,16.75454545,18.53636364,20.40909091,11.13333333,6.066666667,0.0,0.0,0.0,0.0,1.0,0.9,27.0,20.66833333,26.2
2022-01-23 9:00,13.74545455,16.80909091,18.54545455,20.41818182,100.0,95.0,2.133333333,75.21666667,0.0,0.0,1.0,0.1,27.0,20.05,8.3
2022-01-23 10:00,13.77272727,16.82727273,18.54545455,20.41818182,100.0,100.0,83.28333333,100.0,0.0,0.383333333,0.95,1.0,27.68,20.0,6.0
2022-01-23 11:00,13.92727273,16.88181818,18.56363636,20.42727273,100.0,100.0,100.0,100.0,0.0,0.516666667,0.933333333,1.0,30.0,20.0,6.0
2022-01-23 12:00,14.19090909,16.93636364,18.55454545,20.42727273,100.0,100.0,100.0,100.0,0.166666667,6.366666667,0.9,1.0,30.0,20.0,6.0
2022-01-23 13:00,14.35454545,17.0,18.58181818,20.41818182,100.0,100.0,100.0,100.0,0.166666667,10.35,0.933333333,0.783333333,30.0,20.0,6.0
2022-01-23 14:00,14.6,17.11818182,18.58181818,20.42727273,100.0,100.0,100.0,100.0,0.0,3.816666667,0.933333333,1.0,30.0,20.0,6.0
2022-01-23 15:00,14.81818182,17.26363636,18.61818182,20.42727273,100.0,100.0,100.0,100.0,0.0,0.0,0.95,1.0,30.0,20.0,6.0
2022-01-23 16:00,14.96363636,17.31818182,18.63636364,20.42727273,100.0,100.0,35.06666667,75.83333333,0.0,0.0,1.0,0.733333333,30.0,20.0,6.0
2022-01-23 17:00,15.07272727,17.42727273,18.63636364,20.41818182,63.43333333,100.0,0.0,0.0,0.0,0.0,0.866666667,0.116666667,27.77833333,19.425,7.6
2022-01-23 18:00,15.08181818,17.5,18.63636364,20.42727273,0.0,94.78333333,0.0,0.0,0.0,0.0,1.0,0.0,27.74833333,17.48333333,3.3
2022-01-23 19:00,15.03636364,17.59090909,18.63636364,20.42727273,0.0,1.216666667,0.0,0.0,0.0,0.0,1.0,0.0,28.0,15.55,0.0
2022-01-23 20:00,14.96363636,17.57272727,18.77272727,20.42727273,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.166666667,28.0,15.075,14.4
2022-01-23 21:00,14.86363636,17.58181818,18.78181818,20.41818182,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.783333333,28.0,16.54,31.4
2022-01-23 22:00,14.76363636,17.6,18.7,20.42727273,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.85,28.0,17.94166667,31.6
2022-01-23 23:00,14.7,17.63636364,18.7,20.42727273,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.683333333,28.0,18.0,28.8
2022-01-24 0:00,14.64090909,17.65454545,18.72727272,20.44090909,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,28.0,18.0,28.7
2022-01-24 1:00,14.58181818,17.67272727,18.75454545,20.45454545,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,28.0,18.0,24.4
2022-01-24 2:00,14.52727273,17.67272727,18.77272727,20.45454545,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.633333333,28.0,18.0,23.7
2022-01-24 3:00,14.49090909,17.68181818,18.79090909,20.46363636,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.816666667,28.0,18.0,31.3
2022-01-24 4:00,14.44545455,17.7,18.8,20.46363636,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.816666667,28.0,18.0,29.4
2022-01-24 5:00,14.38181818,17.69090909,18.8,20.46363636,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.85,28.0,18.04,29.0
2022-01-24 6:00,14.31818182,17.7,18.81818182,20.46363636,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.78333333,34.8
2022-01-24 7:00,14.27272727,17.7,18.81818182,20.47272727,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27.22333333,19.78333333,35.4
2022-01-24 8:00,14.24545455,17.69090909,18.81818182,20.47272727,13.65,4.233333333,0.0,0.0,0.0,0.0,1.0,0.966666667,27.0,20.65833333,31.9
2022-01-24 9:00,14.20909091,17.68181818,18.82727273,20.48181818,100.0,79.51666667,1.0,76.1,0.0,0.0,1.0,0.666666667,27.0,20.045,22.3
2022-01-24 10:00,14.29090909,17.68181818,18.82727273,20.48181818,100.0,100.0,64.58333333,100.0,0.0,0.0,1.0,1.0,27.70333333,20.0,30.0
2022-01-24 11:00,14.45454545,17.69090909,18.83636364,20.49090909,100.0,100.0,100.0,100.0,0.0,0.0,1.0,1.0,30.0,20.0,24.0
2022-01-24 12:00,14.65454545,17.7,18.83636364,20.50909091,100.0,100.0,100.0,100.0,0.0,0.0,0.35,1.0,30.0,20.0,24.0
2022-01-24 13:00,14.82727273,17.72727273,18.83636364,20.53636364,100.0,100.0,100.0,100.0,0.0,0.0,1.0,1.0,30.0,20.0,24.0
2022-01-24 14:00,14.99090909,17.77272727,18.85454545,20.53636364,100.0,100.0,100.0,100.0,0.0,0.0,0.816666667,1.0,30.0,20.0,24.0
2022-01-24 15:00,15.16363636,17.83636364,18.85454545,20.53636364,100.0,100.0,100.0,100.0,0.0,0.0,0.916666667,1.0,30.0,20.0,24.0
2022-01-24 16:00,15.30909091,17.89090909,18.85454545,20.54545455,100.0,100.0,36.75,77.76666667,0.0,0.0,0.783333333,0.833333333,30.0,20.0,31.3
2022-01-24 17:00,15.4,17.93636364,18.87272727,20.54545455,72.48333333,100.0,0.0,0.0,0.0,0.0,1.0,0.733333333,27.835,19.45,31.2
2022-01-24 18:00,15.48181818,17.98181818,18.87272727,20.54545455,0.0,87.0,0.0,0.0,0.0,0.0,1.0,0.35,27.73,17.51666667,17.3
2022-01-24 19:00,15.51818182,18.00909091,18.88181818,20.64545455,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.266666667,28.0,15.575,18.5
2022-01-24 20:00,15.50909091,18.04545455,18.9,20.59090909,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,28.0,15.05833333,24.5
2022-01-24 21:00,15.53636364,18.06363636,18.9,20.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.866666667,28.0,16.48333333,37.3
2022-01-24 22:00,15.51818182,18.05454545,18.90909091,20.61818182,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,17.93333333,43.8
2022-01-24 23:00,15.51818182,18.10909091,18.92727273,20.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.683333333,28.0,18.0,22.2
2022-01-25 0:00,15.53181819,18.12727273,18.93636364,20.61363637,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.616666667,28.0,18.0,23.7
2022-01-25 1:00,15.54545455,18.14545455,18.94545455,20.62727273,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.666666667,28.0,18.0,24.6
2022-01-25 2:00,15.52727273,18.19090909,18.95454545,20.62727273,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,28.0,18.0,27.9
2022-01-25 3:00,15.55454545,18.2,18.92727273,20.61818182,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.583333333,28.0,18.0,24.9
2022-01-25 4:00,15.63636364,18.21818182,18.92727273,20.62727273,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.616666667,28.0,18.0,22.8
2022-01-25 5:00,15.68181818,18.26363636,18.95454545,20.62727273,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.683333333,28.0,18.045,26.2
2022-01-25 6:00,15.66363636,18.28181818,18.97272727,20.63636364,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.983333333,28.0,18.8,31.1
2022-01-25 7:00,15.68181818,18.29090909,18.98181818,20.63636364,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27.21333333,19.8,35.0
2022-01-25 8:00,15.69090909,18.34545455,18.98181818,20.63636364,3.816666667,0.483333333,0.0,0.0,0.0,0.0,1.0,0.916666667,27.0,20.67,28.8
2022-01-25 9:00,15.71818182,18.34545455,18.98181818,20.64545455,97.9,63.63333333,1.0,77.15,0.0,0.0,1.0,0.6,27.0,20.04333333,21.5
2022-01-25 10:00,15.87272727,18.36363636,18.99090909,20.69090909,100.0,100.0,68.93333333,100.0,0.0,0.166666667,0.916666667,1.0,27.735,20.0,9.7
2022-01-25 11:00,15.95454545,18.4,18.99090909,20.64545455,100.0,100.0,100.0,100.0,0.0,0.0666666667,0.9,1.0,30.0,20.0,6.0
2022-01-25 12:00,16.04545455,18.41818182,18.99090909,20.65454545,100.0,100.0,100.0,100.0,0.0,0.0,0.8,1.0,30.0,20.0,6.0
2022-01-25 13:00,16.17272727,18.46363636,19.00909091,20.65454545,100.0,100.0,100.0,100.0,0.0,0.0,0.966666667,1.0,30.0,20.0,6.0
2022-01-25 14:00,16.24545455,18.47272727,19.00909091,20.66363636,100.0,100.0,100.0,100.0,0.0,0.0,0.933333333,1.0,30.0,20.0,6.0
2022-01-25 15:00,16.3,18.52727273,19.00909091,20.66363636,100.0,100.0,100.0,100.0,0.0,0.0,0.95,1.0,30.0,20.0,6.0
2022-01-25 16:00,16.4,18.54545455,19.02727273,20.66363636,100.0,100.0,38.81666667,79.68333333,0.0,0.0,0.85,1.0,30.0,20.0,31.2
2022-01-25 17:00,16.46363636,18.57272727,19.04545455,20.66363636,32.81666667,100.0,0.0,0.0,0.0,0.0,0.983333333,0.5,27.89333333,19.475,22.0
2022-01-25 18:00,16.51818182,18.59090909,19.05454545,20.67272727,0.0,96.06666667,0.0,0.0,0.0,0.0,1.0,0.316666667,27.71166667,17.55,19.4
2022-01-25 19:00,16.54545455,18.62727273,19.06363636,20.67272727,0.0,1.983333333,0.0,0.0,0.0,0.0,1.0,0.233333333,28.0,15.6,26.4
2022-01-25 20:00,16.50909091,18.66363636,19.06363636,20.68181818,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.35,28.0,15.05,28.3
2022-01-25 21:00,16.43636364,18.68181818,19.06363636,20.68181818,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.55,28.0,16.45,31.3
2022-01-25 22:00,16.38181818,18.71818182,19.08181818,20.68181818,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.766666667,28.0,17.925,36.1
2022-01-25 23:00,16.33636364,18.73636364,19.08181818,20.68181818,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,28.0,18.0,28.7
2022-01-26 0:00,16.28181818,18.75454545,19.08181818,20.67272727,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.716666667,28.0,18.0,32.1
2022-01-26 1:00,16.25454545,18.74545455,19.1,20.68181818,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.883333333,28.0,18.0,28.4
2022-01-26 2:00,16.19090909,18.8,19.1,20.68181818,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.883333333,28.0,18.0,26.6
2022-01-26 3:00,16.15454545,18.80909091,19.11818182,20.68181818,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,28.0,18.0,26.2
2022-01-26 4:00,16.08181818,18.82727273,19.11818182,20.68181818,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,23.5
2022-01-26 5:00,16.0,18.80909091,19.12727273,20.68181818,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.05,22.8
2022-01-26 6:00,15.91818182,18.83636364,19.13636364,20.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.81666667,17.2
2022-01-26 7:00,15.85454545,18.87272727,19.2,20.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27.19666667,19.81666667,16.7
2022-01-26 8:00,15.76363636,18.89090909,19.2,20.7,17.63333333,13.88333333,0.0,0.0,0.0,0.0,1.0,1.0,27.0,20.67166667,17.7
2022-01-26 9:00,15.71818182,18.9,19.19090909,20.7,100.0,99.71666667,2.7,78.7,0.0,0.0,1.0,0.25,27.0,20.03666667,6.6
2022-01-26 10:00,15.83636364,18.89090909,19.15454545,20.70909091,100.0,100.0,85.98333333,100.0,0.0,0.266666667,0.8,1.0,27.78166667,20.0,0.0
2022-01-26 11:00,16.04545455,18.87272727,19.15454545,20.70909091,100.0,100.0,100.0,100.0,0.166666667,16.16666667,0.866666667,0.933333333,30.0,20.0,0.0
2022-01-26 12:00,16.28181818,18.91818182,19.16363636,20.71818182,100.0,100.0,100.0,100.0,0.533333333,19.68333333,0.766666667,0.1,30.0,20.0,0.0
2022-01-26 13:00,16.47272727,18.93636364,19.18181818,20.71818182,100.0,100.0,100.0,100.0,0.3,11.6,0.983333333,0.0833333333,30.0,20.0,0.0
2022-01-26 14:00,16.49090909,19.01818182,19.19090909,20.73636364,100.0,100.0,100.0,100.0,0.3,14.05,0.8,0.25,30.0,20.0,0.0
2022-01-26 15:00,16.66363636,19.03636364,19.20909091,20.75454545,100.0,100.0,100.0,100.0,0.0833333333,0.3,0.666666667,0.783333333,30.0,20.0,0.0
2022-01-26 16:00,16.83636364,19.10909091,19.22727273,20.74545455,100.0,100.0,40.03333333,81.06666667,0.0,0.0,0.85,0.783333333,30.0,20.0,0.0
2022-01-26 17:00,16.91818182,19.14545455,19.22727273,20.77272727,55.6,100.0,0.0,0.0,0.0,0.0,0.883333333,0.433333333,27.93,19.49833333,23.2
2022-01-26 18:00,16.92727273,19.14545455,19.32727273,20.79090909,0.0,90.11666667,0.0,0.0,0.0,0.0,1.0,0.333333333,27.69666667,17.58333333,18.1
2022-01-26 19:00,16.88181818,19.19090909,19.3,20.78181818,0.0,0.0666666667,0.0,0.0,0.0,0.0,1.0,0.116666667,28.0,15.62666667,9.0
2022-01-26 20:00,16.76363636,19.21818182,19.25454545,20.78181818,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.366666667,28.0,15.04833333,17.0
2022-01-26 21:00,16.65454545,19.22727273,19.26363636,20.77272727,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.866666667,28.0,16.42666667,32.4
2022-01-26 22:00,16.53636364,19.20909091,19.26363636,20.76363636,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.733333333,28.0,17.915,27.8
2022-01-26 23:00,16.41818182,19.24545455,19.27272727,20.75454545,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,28.0,18.0,25.8
2022-01-27 0:00,16.32727273,19.23636364,19.28181818,20.75454545,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,28.0,18.0,27.7
2022-01-27 1:00,16.2,19.26363636,19.29090909,20.75454545,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.733333333,28.0,18.0,28.0
2022-01-27 2:00,16.07272727,19.27272727,19.3,20.76363636,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.783333333,28.0,18.0,29.7
2022-01-27 3:00,15.95454545,19.26363636,19.31818182,20.75454545,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.683333333,28.0,18.0,27.3
2022-01-27 4:00,15.83636364,19.28181818,19.31818182,20.75454545,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.85,28.0,18.0,30.4
2022-01-27 5:00,15.68181818,19.25454545,19.33636364,20.75454545,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.85,28.0,18.055,29.5
2022-01-27 6:00,15.55454545,19.30909091,19.32727273,20.76363636,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.83333333,36.1
2022-01-27 7:00,15.4,19.31818182,19.32727273,20.76363636,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27.18666667,19.83333333,36.4
2022-01-27 8:00,15.29090909,19.27272727,19.38181818,20.76363636,18.86666667,14.53333333,0.0,0.0,0.0,0.0,1.0,1.0,27.0,20.67166667,27.9
2022-01-27 9:00,15.22727273,19.25454545,19.35454545,20.78181818,100.0,99.83333333,2.766666667,79.95,0.0,0.0,1.0,0.316666667,27.0,20.03,14.3
2022-01-27 10:00,15.33636364,19.24545455,19.35454545,20.78181818,100.0,100.0,85.88333333,100.0,0.0,1.45,0.6,1.0,27.81833333,20.0,24.0
2022-01-27 11:00,15.48181818,19.23636364,19.34545455,20.79090909,100.0,100.0,100.0,100.0,0.2,17.23333333,0.466666667,0.35,30.0,20.0,24.0
2022-01-27 12:00,15.72727273,19.23636364,19.34545455,20.80909091,100.0,100.0,100.0,100.0,0.666666667,10.66666667,0.866666667,0.0,30.0,20.0,24.0
2022-01-27 13:00,15.93636364,19.24545455,19.33636364,20.8,100.0,100.0,100.0,100.0,0.5,15.48333333,0.883333333,0.0833333333,30.0,20.0,24.0
2022-01-27 14:00,16.03636364,19.24545455,19.36363636,20.80909091,100.0,100.0,100.0,100.0,0.333333333,3.483333333,0.8,0.416666667,30.0,20.0,24.0
2022-01-27 15:00,16.15454545,19.28181818,19.36363636,20.80909091,100.0,100.0,100.0,100.0,0.166666667,1.0,0.683333333,0.8,30.0,20.0,24.0
2022-01-27 16:00,16.23636364,19.29090909,19.36363636,20.8,100.0,100.0,42.05,82.88333333,0.0,0.0,0.8,0.8,30.0,20.0,24.0
