10CM 정시 토양수분(%),20CM 정시 토양수분(%),30CM 정시 토양수분(%),50CM 정시 토양수분(%),일자,smart_farm.shield_light_h,smart_farm.shield_tmperature_h,smart_farm.shield_energy_h,smart_farm.shield_energy_v,smart_farm.exhaust_fan,smart_farm.ceiling,smart_farm.floating_fan,smart_farm.fan_coil_b_site,smart_farm.ventilation_temperature_control,smart_farm.heating_temperature_set_up,smart_farm.heat_supply
14.86363636,19.19090909,19.94545455,21.24545455,2022-01-10 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6166666666666667,28.0,18.0,0.4
14.90909091,19.23636364,19.92727273,21.21818182,2022-01-10 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,28.0,18.0,0.47
14.927272729999999,19.268181820000002,19.92727273,21.21818182,2022-01-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6333333333333333,28.0,18.0,0.4033333333333334
14.94545455,19.3,19.92727273,21.21818182,2022-01-11 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6333333333333333,28.0,18.0,0.46166666666666667
14.92727273,19.35454545,19.94545455,21.20909091,2022-01-11 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.65,28.0,18.0,0.33666666666666667
14.91818182,19.36363636,19.94545455,21.21818182,2022-01-11 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,28.0,18.0,0.4050000000000001
14.88181818,19.37272727,19.94545455,21.20909091,2022-01-11 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6333333333333333,28.0,18.0,0.43499999999999994
14.85454545,19.39090909,19.93636364,21.20909091,2022-01-11 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.85,28.0,18.023333333333333,0.5366666666666667
14.79090909,19.41818182,19.93636364,21.21818182,2022-01-11 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.716666666666665,0.5950000000000002
14.71818182,19.42727273,19.94545455,21.20909091,2022-01-11 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27.305,19.71,0.5983333333333334
14.61818182,19.41818182,19.95454545,21.20909091,2022-01-11 08:00:00,7.433333333333334,7.2,0.0,0.0,0.0,0.0,1.0,1.0,27.0,20.636666666666663,0.5333333333333334
14.56363636,19.42727273,19.95454545,21.2,2022-01-11 09:00:00,99.55,95.31666666666666,1.05,68.01666666666667,0.0,0.0,1.0,0.45,27.0,20.084999999999997,0.3183333333333333
14.54545455,19.41818182,19.97272727,21.20909091,2022-01-11 10:00:00,100.0,100.0,76.75,100.0,0.0,0.0,0.8666666666666667,0.08333333333333333,27.45333333333333,20.0,0.19999999999999993
14.61818182,19.4,19.98181818,21.20909091,2022-01-11 11:00:00,100.0,100.0,100.0,100.0,0.0,0.0,0.38333333333333336,0.23333333333333334,30.0,20.0,0.19999999999999993
14.69090909,19.40909091,19.99090909,21.21818182,2022-01-11 12:00:00,100.0,100.0,100.0,100.0,0.16666666666666666,0.4166666666666667,0.4666666666666667,0.0,30.0,20.0,0.19999999999999993
14.8,19.34545455,19.91818182,21.20909091,2022-01-11 13:00:00,100.0,100.0,100.0,100.0,0.0,0.31666666666666665,0.4166666666666667,0.0,30.0,20.0,0.19999999999999993
14.96363636,19.39090909,19.91818182,21.20909091,2022-01-11 14:00:00,100.0,100.0,100.0,100.0,0.0,0.03333333333333333,0.2833333333333333,0.0,30.0,20.0,0.19999999999999993
15.02727273,19.4,19.91818182,21.21818182,2022-01-11 15:00:00,100.0,100.0,100.0,100.0,0.0,0.0,0.6833333333333333,0.5166666666666667,30.0,20.0,0.19999999999999993
15.00909091,19.42727273,19.90909091,21.22727273,2022-01-11 16:00:00,100.0,100.0,13.766666666666667,54.53333333333333,0.0,0.0,1.0,0.8666666666666667,30.0,20.0,0.6
14.91818182,19.43636364,19.9,21.21818182,2022-01-11 17:00:00,31.1,100.0,0.0,0.0,0.0,0.0,1.0,0.9833333333333333,27.138333333333332,19.049999999999997,0.5750000000000001
14.80909091,19.41818182,19.98181818,21.21818182,2022-01-11 18:00:00,0.0,63.71666666666667,0.0,0.0,0.0,0.0,1.0,0.6833333333333333,27.961666666666666,17.05,0.30666666666666675
14.7,19.43636364,19.99090909,21.21818182,2022-01-11 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.45,28.0,15.275,0.25166666666666665
14.61818182,19.39090909,19.98181818,21.22727273,2022-01-11 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.65,28.0,15.224999999999998,0.3233333333333334
14.49090909,19.38181818,19.98181818,21.22727273,2022-01-11 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,16.95,0.3716666666666667
14.35454545,19.33636364,19.95454545,21.22727273,2022-01-11 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,0.5
14.20909091,19.28181818,19.97272727,21.22727273,2022-01-11 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,0.45333333333333337
14.081818179999999,19.236363635,19.977272725,21.222727275,2022-01-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,0.49333333333333335
13.95454545,19.19090909,19.98181818,21.21818182,2022-01-12 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,0.5
13.81818182,19.10909091,19.97272727,21.21818182,2022-01-12 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,0.5
13.68181818,19.00909091,19.97272727,21.21818182,2022-01-12 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,0.49333333333333335
13.54545455,18.92727273,19.94545455,21.20909091,2022-01-12 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,0.5
13.42727273,18.85454545,19.94545455,21.20909091,2022-01-12 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.023333333333333,0.5
13.30909091,18.76363636,19.94545455,21.2,2022-01-12 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.716666666666665,0.49333333333333335
13.24545455,18.65454545,19.93636364,21.20909091,2022-01-12 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27.303333333333335,19.716666666666665,0.47333333333333333
13.15454545,18.54545455,19.91818182,21.2,2022-01-12 08:00:00,7.8,7.816666666666666,0.0,0.0,0.0,0.0,1.0,1.0,27.0,20.65,0.47999999999999987
13.1,18.4,19.90909091,21.19090909,2022-01-12 09:00:00,99.65,96.2,0.5,67.26666666666667,0.0,0.0,1.0,0.65,27.0,20.084999999999997,0.29333333333333333
13.17272727,18.33636364,19.9,21.19090909,2022-01-12 10:00:00,100.0,100.0,67.85,100.0,0.0,0.0,1.0,0.45,27.46833333333333,20.0,0.5700000000000001
13.22727273,18.29090909,19.85454545,21.19090909,2022-01-12 11:00:00,100.0,100.0,100.0,100.0,0.06666666666666667,1.7333333333333334,0.7833333333333333,0.4666666666666667,30.0,20.0,0.6000000000000001
13.36363636,18.27272727,19.83636364,21.2,2022-01-12 12:00:00,100.0,100.0,100.0,100.0,0.36666666666666664,3.5166666666666666,0.7166666666666667,0.016666666666666666,30.0,20.0,0.6000000000000001
13.49090909,18.30909091,19.82727273,21.2,2022-01-12 13:00:00,100.0,100.0,100.0,100.0,0.23333333333333334,5.35,0.7,0.0,30.0,20.0,0.6000000000000001
13.66363636,18.29090909,19.76363636,21.2,2022-01-12 14:00:00,100.0,100.0,100.0,100.0,0.15,3.1166666666666667,0.75,0.0,30.0,20.0,0.6000000000000001
13.78181818,18.3,19.74545455,21.2,2022-01-12 15:00:00,100.0,100.0,100.0,100.0,0.0,2.45,0.9666666666666667,0.5666666666666667,30.0,20.0,0.6000000000000001
13.84545455,18.33636364,19.75454545,21.19090909,2022-01-12 16:00:00,100.0,100.0,15.416666666666666,56.266666666666666,0.0,0.0,0.8833333333333333,0.9,30.0,20.0,0.7849999999999998
13.85454545,18.38181818,19.74545455,21.18181818,2022-01-12 17:00:00,39.916666666666664,100.0,0.0,0.0,0.0,0.0,1.0,0.8833333333333333,27.191666666666666,19.08,0.65
13.76363636,18.40909091,19.73636364,21.18181818,2022-01-12 18:00:00,0.0,65.45,0.0,0.0,0.0,0.0,1.0,0.65,27.945,17.083333333333332,0.5000000000000001
13.68181818,18.42727273,19.79090909,21.18181818,2022-01-12 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4166666666666667,28.0,15.293333333333333,0.3650000000000001
13.58181818,18.44545455,19.79090909,21.19090909,2022-01-12 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6166666666666667,28.0,15.209999999999997,0.4833333333333334
13.49090909,18.46363636,19.79090909,21.18181818,2022-01-12 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9333333333333333,28.0,16.916666666666664,0.6483333333333337
13.37272727,18.44545455,19.79090909,21.17272727,2022-01-12 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9166666666666666,28.0,17.998333333333335,0.41166666666666674
13.27272727,18.42727273,19.78181818,21.17272727,2022-01-12 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7833333333333333,28.0,18.0,0.39166666666666666
13.16363636,18.4,19.78181818,21.18181818,2022-01-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8166666666666667,28.0,18.0,0.41166666666666674
13.1,18.35454545,19.77272727,21.15454545,2022-01-13 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8166666666666667,28.0,18.0,0.42000000000000004
13.03636364,18.30909091,19.76363636,21.15454545,2022-01-13 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9166666666666666,28.0,18.0,0.43166666666666664
12.98181818,18.24545455,19.76363636,21.15454545,2022-01-13 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,0.4783333333333333
12.95454545,18.16363636,19.76363636,21.15454545,2022-01-13 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,0.48500000000000004
12.88181818,18.10909091,19.75454545,21.16363636,2022-01-13 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.023333333333333,0.49166666666666664
12.95454545,18.07272727,19.72727273,21.14545455,2022-01-13 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.716666666666665,0.4983333333333333
13.28181818,18.03636364,19.71818182,21.14545455,2022-01-13 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27.296666666666667,19.716666666666665,0.5
13.14545455,18.0,19.67272727,21.14545455,2022-01-13 08:00:00,7.883333333333334,7.383333333333334,0.0,0.0,0.0,0.0,1.0,1.0,27.0,20.65,0.45333333333333325
13.05454545,17.97272727,19.64545455,21.14545455,2022-01-13 09:00:00,99.66666666666667,95.73333333333333,0.4666666666666667,68.65,0.0,0.0,1.0,0.7666666666666667,27.0,20.084999999999997,0.3466666666666667
13.02727273,17.98181818,19.61818182,21.15454545,2022-01-13 10:00:00,100.0,100.0,57.666666666666664,100.0,0.0,0.0,0.9833333333333333,0.9666666666666667,27.483333333333334,20.0,0.3433333333333335
13.04545455,17.94545455,19.59090909,21.14545455,2022-01-13 11:00:00,100.0,100.0,100.0,100.0,0.0,0.0,0.8833333333333333,0.8166666666666667,30.0,20.0,0.3116666666666667
13.19090909,17.93636364,19.57272727,21.13636364,2022-01-13 12:00:00,100.0,100.0,100.0,100.0,0.0,0.4666666666666667,0.7666666666666667,0.11666666666666667,30.0,20.0,0.30000000000000004
13.30909091,17.95454545,19.55454545,21.14545455,2022-01-13 13:00:00,100.0,100.0,100.0,100.0,0.15,0.9666666666666667,0.8333333333333334,0.0,30.0,20.0,0.30000000000000004
13.39090909,17.98181818,19.55454545,21.13636364,2022-01-13 14:00:00,100.0,100.0,100.0,100.0,0.0,0.0,0.5166666666666667,0.0,30.0,20.0,0.30000000000000004
13.45454545,18.0,19.55454545,21.11818182,2022-01-13 15:00:00,100.0,100.0,100.0,100.0,0.0,0.0,0.7833333333333333,0.8333333333333334,30.0,20.0,0.505
13.47272727,18.02727273,19.54545455,21.11818182,2022-01-13 16:00:00,100.0,100.0,17.083333333333332,57.86666666666667,0.0,0.0,0.8666666666666667,1.0,30.0,20.0,0.75
13.45454545,18.05454545,19.54545455,21.1,2022-01-13 17:00:00,44.333333333333336,100.0,0.0,0.0,0.0,0.0,1.0,1.0,27.238333333333337,19.113333333333333,0.6183333333333334
13.35454545,18.06363636,19.54545455,21.09090909,2022-01-13 18:00:00,0.0,67.05,0.0,0.0,0.0,0.0,1.0,0.9,27.928333333333335,17.116666666666667,0.48000000000000004
13.3,18.12727273,19.53636364,21.1,2022-01-13 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6333333333333333,28.0,15.311666666666666,0.26999999999999996
13.23636364,18.13636364,19.56363636,21.09090909,2022-01-13 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,28.0,15.194999999999997,0.3066666666666667
13.14545455,18.10909091,19.55454545,21.07272727,2022-01-13 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,16.883333333333333,0.5
13.06363636,18.05454545,19.55454545,21.09090909,2022-01-13 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,17.996666666666666,0.4716666666666667
12.99090909,18.02727273,19.57272727,21.09090909,2022-01-13 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,0.475
12.92727273,17.92727273,19.56363636,21.1,2022-01-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,0.5
12.86363636,17.84545455,19.55454545,21.1,2022-01-14 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,0.5
12.78181818,17.76363636,19.54545455,21.1,2022-01-14 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,0.5
12.73636364,17.63636364,19.62727273,21.09090909,2022-01-14 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,0.5
12.66363636,17.51818182,19.60909091,21.09090909,2022-01-14 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,0.5
12.57272727,17.39090909,19.58181818,21.09090909,2022-01-14 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.023333333333333,0.5
12.49090909,17.3,19.57272727,21.07272727,2022-01-14 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.716666666666665,0.48666666666666664
12.41818182,17.18181818,19.55454545,21.07272727,2022-01-14 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27.296666666666667,19.716666666666665,0.5
12.30909091,17.05454545,19.55454545,21.12727273,2022-01-14 08:00:00,8.233333333333333,7.95,0.0,0.0,0.0,0.0,1.0,1.0,27.0,20.65,0.4816666666666666
12.23636364,16.97272727,19.53636364,21.12727273,2022-01-14 09:00:00,99.71666666666667,96.55,0.6666666666666666,67.81666666666666,0.0,0.0,0.9666666666666667,0.5833333333333334,27.0,20.084999999999997,0.30833333333333335
12.31818182,16.88181818,19.50909091,21.10909091,2022-01-14 10:00:00,100.0,100.0,73.16666666666667,100.0,0.0,0.0,0.9166666666666666,1.0,27.485,20.0,0.0
12.50909091,16.84545455,19.50909091,21.09090909,2022-01-14 11:00:00,100.0,100.0,100.0,100.0,0.0,6.533333333333333,0.7333333333333333,0.4166666666666667,30.0,20.0,0.0
12.72727273,16.84545455,19.5,21.07272727,2022-01-14 12:00:00,100.0,100.0,100.0,100.0,0.3333333333333333,8.0,0.6833333333333333,0.0,30.0,20.0,0.0
12.93636364,16.89090909,19.48181818,21.05454545,2022-01-14 13:00:00,100.0,100.0,100.0,100.0,0.35,6.233333333333333,0.8166666666666667,0.0,30.0,20.0,0.0
13.09090909,16.92727273,19.47272727,21.04545455,2022-01-14 14:00:00,100.0,100.0,100.0,100.0,0.48333333333333334,1.5666666666666667,0.5666666666666667,0.0,30.0,20.0,0.0
13.26363636,16.98181818,19.46363636,21.02727273,2022-01-14 15:00:00,100.0,100.0,100.0,100.0,0.0,1.1666666666666667,0.48333333333333334,0.05,30.0,20.0,0.0
13.33636364,17.01818182,19.41818182,21.01818182,2022-01-14 16:00:00,100.0,100.0,19.15,59.88333333333333,0.0,0.0,0.9833333333333333,0.7166666666666667,30.0,20.0,0.16833333333333333
13.35454545,17.11818182,19.33636364,20.93636364,2022-01-14 17:00:00,42.9,100.0,0.0,0.0,0.0,0.0,1.0,0.8666666666666667,27.303333333333335,19.145,0.525
13.29090909,17.17272727,19.33636364,20.93636364,2022-01-14 18:00:00,0.0,69.1,0.0,0.0,0.0,0.0,1.0,0.5666666666666667,27.90666666666667,17.15,0.4333333333333334
13.17272727,17.19090909,19.32727273,20.93636364,2022-01-14 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4666666666666667,28.0,15.33,0.375
13.08181818,17.13636364,19.42727273,21.05454545,2022-01-14 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7166666666666667,28.0,15.18,0.5266666666666667
12.98181818,17.14545455,19.43636364,21.02727273,2022-01-14 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,28.0,16.85,0.5383333333333334
12.88181818,17.17272727,19.42727273,21.04545455,2022-01-14 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,17.995,0.45
12.78181818,17.16363636,19.43636364,21.04545455,2022-01-14 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,0.48666666666666664
12.7,17.17272727,19.43636364,21.03636364,2022-01-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,0.4599999999999999
12.62727273,17.12727273,19.41818182,21.00909091,2022-01-15 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,0.46166666666666667
12.59090909,17.09090909,19.44545455,21.01818182,2022-01-15 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,0.4766666666666666
12.55454545,17.05454545,19.42727273,21.00909091,2022-01-15 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,0.48666666666666664
12.52727273,17.00909091,19.41818182,20.98181818,2022-01-15 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,0.4716666666666666
12.46363636,16.94545455,19.32727273,20.97272727,2022-01-15 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.023333333333333,0.49333333333333335
12.42727273,16.88181818,19.32727273,20.98181818,2022-01-15 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.716666666666665,0.4966666666666667
12.4,16.82727273,19.31818182,20.94545455,2022-01-15 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27.291666666666668,19.716666666666665,0.5
12.35454545,16.77272727,19.32727273,20.96363636,2022-01-15 08:00:00,6.633333333333334,6.6,0.0,0.0,0.0,0.0,1.0,1.0,27.0,20.643333333333327,0.49166666666666664
12.32727273,16.70909091,19.28181818,20.95454545,2022-01-15 09:00:00,99.35,93.8,0.8333333333333334,69.13333333333334,0.0,0.0,0.9833333333333333,0.75,27.0,20.080000000000002,0.35666666666666663
12.37272727,16.69090909,19.27272727,20.96363636,2022-01-15 10:00:00,100.0,100.0,69.2,100.0,0.0,0.0,0.9666666666666667,0.9666666666666667,27.501666666666665,20.0,0.09666666666666668
12.55454545,16.7,19.29090909,20.96363636,2022-01-15 11:00:00,100.0,100.0,100.0,100.0,0.0,0.0,0.9833333333333333,1.0,30.0,20.0,0.0
12.69090909,16.69090909,19.26363636,20.96363636,2022-01-15 12:00:00,100.0,100.0,100.0,100.0,0.31666666666666665,5.533333333333333,0.5666666666666667,0.43333333333333335,30.0,20.0,0.0
12.86363636,16.72727273,19.31818182,20.91818182,2022-01-15 13:00:00,100.0,100.0,100.0,100.0,0.38333333333333336,5.083333333333333,0.6666666666666666,0.0,30.0,20.0,0.0
13.02727273,16.78181818,19.3,20.93636364,2022-01-15 14:00:00,100.0,100.0,100.0,100.0,0.6,4.8,0.6,0.0,30.0,20.0,0.0
13.14545455,16.80909091,19.3,20.93636364,2022-01-15 15:00:00,100.0,100.0,100.0,100.0,0.05,4.2,0.6166666666666667,0.38333333333333336,30.0,20.0,0.0
13.26363636,16.84545455,19.31818182,20.92727273,2022-01-15 16:00:00,100.0,100.0,20.783333333333335,61.61666666666667,0.0,0.0,0.9833333333333333,0.6,30.0,20.0,0.0
13.33636364,16.91818182,19.29090909,20.92727273,2022-01-15 17:00:00,46.833333333333336,100.0,0.0,0.0,0.0,0.0,1.0,0.6,27.355000000000004,19.175,0.6483333333333332
13.35454545,16.93636364,19.3,20.91818182,2022-01-15 18:00:00,0.0,70.78333333333333,0.0,0.0,0.0,0.0,1.0,0.5,27.89,17.183333333333334,0.3733333333333333
13.35454545,16.98181818,19.29090909,20.91818182,2022-01-15 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,28.0,15.35,0.37
13.35454545,17.02727273,19.3,20.91818182,2022-01-15 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.65,28.0,15.166666666666666,0.525
13.36363636,17.05454545,19.29090909,20.92727273,2022-01-15 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8833333333333333,28.0,16.816666666666666,0.5833333333333336
13.4,17.08181818,19.3,20.91818182,2022-01-15 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,17.991666666666667,0.47333333333333333
13.4,17.11818182,19.30909091,20.91818182,2022-01-15 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9166666666666666,28.0,18.0,0.4483333333333333
13.4,17.16363636,19.30909091,20.91818182,2022-01-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9166666666666666,28.0,18.0,0.4616666666666667
13.4,17.19090909,19.30909091,20.91818182,2022-01-16 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,0.4983333333333333
13.40909091,17.19090909,19.30909091,20.90909091,2022-01-16 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,0.46499999999999997
13.39090909,17.23636364,19.32727273,20.90909091,2022-01-16 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,0.47833333333333333
13.4,17.27272727,19.30909091,20.91818182,2022-01-16 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.95,28.0,18.0,0.45499999999999996
13.40909091,17.29090909,19.31818182,20.91818182,2022-01-16 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.026666666666667,0.4616666666666666
13.4,17.30909091,19.31818182,20.91818182,2022-01-16 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.72833333333334,0.4483333333333333
13.32727273,17.35454545,19.32727273,20.92727273,2022-01-16 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27.290000000000003,19.716666666666665,0.46333333333333326
13.24545455,17.38181818,19.32727273,20.90909091,2022-01-16 08:00:00,8.616666666666667,7.25,0.0,0.0,0.0,0.0,1.0,1.0,27.0,20.643333333333327,0.41999999999999993
13.20909091,17.46363636,19.28181818,20.83636364,2022-01-16 09:00:00,99.78333333333333,95.55,1.25,69.7,0.0,0.0,1.0,0.4166666666666667,27.0,20.075,0.18333333333333332
13.28181818,17.43636364,19.34545455,20.83636364,2022-01-16 10:00:00,100.0,100.0,78.31666666666666,100.0,0.0,4.266666666666667,0.8666666666666667,0.8833333333333333,27.51,20.0,0.09999999999999996
13.36363636,17.49090909,19.36363636,20.83636364,2022-01-16 11:00:00,100.0,100.0,100.0,100.0,0.3333333333333333,14.816666666666666,0.8333333333333334,0.45,30.0,20.0,0.09999999999999996
13.5,17.52727273,19.37272727,20.83636364,2022-01-16 12:00:00,100.0,100.0,100.0,100.0,0.4666666666666667,7.15,0.8166666666666667,0.3,30.0,20.0,0.09999999999999996
13.63636364,17.52727273,19.38181818,20.83636364,2022-01-16 13:00:00,100.0,100.0,100.0,100.0,0.3333333333333333,3.35,0.9333333333333333,0.18333333333333332,30.0,20.0,0.09999999999999996
13.78181818,17.50909091,19.36363636,20.82727273,2022-01-16 14:00:00,100.0,100.0,100.0,100.0,0.16666666666666666,2.683333333333333,0.7333333333333333,0.03333333333333333,30.0,20.0,0.09999999999999996
13.9,17.55454545,19.39090909,20.83636364,2022-01-16 15:00:00,100.0,100.0,100.0,100.0,0.0,0.9333333333333333,0.7166666666666667,0.7666666666666667,30.0,20.0,0.09999999999999996
13.96363636,17.59090909,19.29090909,20.88181818,2022-01-16 16:00:00,100.0,100.0,22.8,63.5,0.0,0.0,0.9666666666666667,0.75,30.0,20.0,0.21833333333333332
13.95454545,17.66363636,19.31818182,20.9,2022-01-16 17:00:00,46.0,100.0,0.0,0.0,0.0,0.0,1.0,0.8666666666666667,27.41166666666667,19.205,0.575
13.86363636,17.68181818,19.31818182,20.9,2022-01-16 18:00:00,0.0,72.73333333333333,0.0,0.0,0.0,0.0,1.0,0.5,27.871666666666666,17.21666666666666,0.40166666666666667
13.73636364,17.71818182,19.28181818,20.9,2022-01-16 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.48333333333333334,28.0,15.376666666666667,0.3566666666666667
13.64545455,17.73636364,19.3,20.91818182,2022-01-16 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5666666666666667,28.0,15.153333333333334,0.4283333333333334
13.55454545,17.79090909,19.28181818,20.91818182,2022-01-16 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,16.783333333333335,0.6350000000000001
13.44545455,17.8,19.29090909,20.91818182,2022-01-16 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,17.988333333333333,0.48333333333333345
13.35454545,17.8,19.3,20.91818182,2022-01-16 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,0.495
13.27272727,17.80909091,19.3,20.90909091,2022-01-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,0.47499999999999987
13.16363636,17.8,19.3,20.90909091,2022-01-17 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,0.49333333333333335
13.06363636,17.73636364,19.3,20.90909091,2022-01-17 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,0.4983333333333333
12.94545455,17.71818182,19.3,20.90909091,2022-01-17 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,0.5
12.83636364,17.62727273,19.3,20.91818182,2022-01-17 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.0,0.49166666666666664
12.73636364,17.53636364,19.31818182,20.92727273,2022-01-17 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,18.026666666666667,0.48500000000000004
